#Parameters = {phi=0; theta=0}
#"Frequency / GHz"	"SZmin(1),Zmax(1) [Magnitude]"
#------------------------------------------------
65.779200000000	-0.12061396591289
65.800800000000	-0.11984266235968
65.822400000000	-0.11907366351188
65.844000000000	-0.11830697332971
65.865600000000	-0.11754259576399
65.887200000000	-0.11678053475610
65.908800000000	-0.11602079423794
65.930400000000	-0.11526337813186
65.952000000000	-0.11450829035063
65.973600000000	-0.11375553479744
65.995200000000	-0.11300511536578
66.016800000000	-0.11225703593943
66.038400000000	-0.11151130039243
66.060000000000	-0.11076791258902
66.081600000000	-0.11002687638360
66.103200000000	-0.10928819562068
66.124800000000	-0.10855187413483
66.146400000000	-0.10781791575068
66.168000000000	-0.10708632428280
66.189600000000	-0.10635710353573
66.211200000000	-0.10563025730391
66.232800000000	-0.10490578937159
66.254400000000	-0.10418370351289
66.276000000000	-0.10346400349164
66.297600000000	-0.10274669306143
66.319200000000	-0.10203177596551
66.340800000000	-0.10131925593678
66.362400000000	-0.10060913669772
66.384000000000	-0.099901421960374
66.405600000000	-0.099196115426279
66.427200000000	-0.098493220786450
66.448800000000	-0.097792741721320
66.470400000000	-0.097094681900703
66.492000000000	-0.096399044983748
66.513600000000	-0.095705834618905
66.535200000000	-0.095015054443873
66.556800000000	-0.094326708085565
66.578400000000	-0.093640799160064
66.600000000000	-0.092957331272577
66.621600000000	-0.092276308017402
66.643200000000	-0.091597732977876
66.664800000000	-0.090921609726342
66.686400000000	-0.090247941824104
66.708000000000	-0.089576732821385
66.729600000000	-0.088907986257284
66.751200000000	-0.088241705659744
66.772800000000	-0.087577894545501
66.794400000000	-0.086916556420040
66.816000000000	-0.086257694777574
66.837600000000	-0.085601313100975
66.859200000000	-0.084947414861761
66.880800000000	-0.084296003520037
66.902400000000	-0.083647082524459
66.924000000000	-0.083000655312200
66.945600000000	-0.082356725308899
66.967200000000	-0.081715295928633
66.988800000000	-0.081076370573866
67.010400000000	-0.080439952635420
67.032000000000	-0.079806045492421
67.053600000000	-0.079174652512278
67.075200000000	-0.078545777050625
67.096800000000	-0.077919422451296
67.118400000000	-0.077295592046275
67.140000000000	-0.076674289155666
67.161600000000	-0.076055517087648
67.183200000000	-0.075439279138437
67.204800000000	-0.074825578592254
67.226400000000	-0.074214418721271
67.248000000000	-0.073605802785589
67.269600000000	-0.072999734033194
67.291200000000	-0.072396215699913
67.312800000000	-0.071795251009376
67.334400000000	-0.071196843172999
67.356000000000	-0.070600995389913
67.377600000000	-0.070007710846952
67.399200000000	-0.069416992718601
67.420800000000	-0.068828844166966
67.442400000000	-0.068243268341740
67.464000000000	-0.067660268380148
67.485600000000	-0.067079847406935
67.507200000000	-0.066502008534307
67.528800000000	-0.065926754861911
67.550400000000	-0.065354089476783
67.572000000000	-0.064784015453325
67.593600000000	-0.064216535853262
67.615200000000	-0.063651653725605
67.636800000000	-0.063089372106619
67.658400000000	-0.062529694019783
67.680000000000	-0.061972622475753
67.701600000000	-0.061418160472333
67.723200000000	-0.060866310994436
67.744800000000	-0.060317077014047
67.766400000000	-0.059770461490185
67.788000000000	-0.059226467368878
67.809600000000	-0.058685097583118
67.831200000000	-0.058146355052830
67.852800000000	-0.057610242684839
67.874400000000	-0.057076763372829
67.896000000000	-0.056545919997321
67.917600000000	-0.056017715425623
67.939200000000	-0.055492152511812
67.960800000000	-0.054969234096683
67.982400000000	-0.054448963007729
68.004000000000	-0.053931342059107
68.025600000000	-0.053416374051589
68.047200000000	-0.052904061772550
68.068800000000	-0.052394407995917
68.090400000000	-0.051887415482153
68.112000000000	-0.051383086978199
68.133600000000	-0.050881425217472
68.155200000000	-0.050382432919812
68.176800000000	-0.049886112791450
68.198400000000	-0.049392467524990
68.220000000000	-0.048901499799356
68.241600000000	-0.048413212279783
68.263200000000	-0.047927607617768
68.284800000000	-0.047444688451043
68.306400000000	-0.046964457403545
68.328000000000	-0.046486917085388
68.349600000000	-0.046012070092825
68.371200000000	-0.045539919008222
68.392800000000	-0.045070466400025
68.414400000000	-0.044603714822728
68.436000000000	-0.044139666816846
68.457600000000	-0.043678324908886
68.479200000000	-0.043219691611303
68.500800000000	-0.042763769422498
68.522400000000	-0.042310560826755
68.544000000000	-0.041860068294238
68.565600000000	-0.041412294280943
68.587200000000	-0.040967241228686
68.608800000000	-0.040524911565054
68.630400000000	-0.040085307703394
68.652000000000	-0.039648432042776
68.673600000000	-0.039214286967958
68.695200000000	-0.038782874849375
68.716800000000	-0.038354198043096
68.738400000000	-0.037928258890797
68.760000000000	-0.037505059719741
68.781600000000	-0.037084602842742
68.803200000000	-0.036666890558143
68.824800000000	-0.036251925149788
68.846400000000	-0.035839708886994
68.868000000000	-0.035430244024516
68.889600000000	-0.035023532802534
68.911200000000	-0.034619577446622
68.932800000000	-0.034218380167710
68.954400000000	-0.033819943162077
68.976000000000	-0.033424268611307
68.997600000000	-0.033031358682278
69.019200000000	-0.032641215527123
69.040800000000	-0.032253841283215
69.062400000000	-0.031869238073132
69.084000000000	-0.031487408004638
69.105600000000	-0.031108353170663
69.127200000000	-0.030732075649264
69.148800000000	-0.030358577503612
69.170400000000	-0.029987860781963
69.192000000000	-0.029619927517634
69.213600000000	-0.029254779728981
69.235200000000	-0.028892419419371
69.256800000000	-0.028532848577159
69.278400000000	-0.028176069175672
69.300000000000	-0.027822083173175
